I Am Not Your Negro,93,7.9
Black Spot,55,7.4
Rust Valley Restorers,45,7.8
Bird Box,124,6.6
Everything Sucks!,24,7.5
The Zookeeper's Wife,122,7
Bad Blood,46,7.5
Five Came Back,65,8.3
Outlaw King,121,6.9
Queer Eye,47,8.5
Veronica,105,6.2
James Acaster: Repertoire,52,8.4
The Keepers,56,7.6
Beirut,109,6.4
The Night Comes for Us,121,6.9
13 Reasons Why,58,7.5
Pine Gap,56,7.2
Destination Wedding,84,6
Nightflyers,44,5.8
Cam,95,5.9
Black Lightning,42,6.1
The Meyerowitz Stories (New and Selected),112,6.9
Malevolent,89,4.8
The Babysitter,85,6.4
When We First Met,97,6.4
Extinction,96,5.8
To All the Boys I've Loved Before,100,7.1
Troy: Fall of a City,58,3.9
Cargo,105,6.3
The Dragon Prince,27,8.4
Dear White People,29,6.1
Everybody Knows,132,6.9
VeggieTales in the City,23,5.7
Requiem,58,6.4
Wormwood,43,7
Perfume,29,7.1
The Guernsey Literary & Potato Peel Pie Society,124,7.3
1922,102,6.2
Evil Genius,48,7.5
Home Again,97,5.8
Mudbound,120,7.4
The Book of Henry,105,6.5
Explained,21,8
"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",94,7.7
Cells at Work!,23,7.5
She-Ra and the Princesses of Power,24,7.8
Stranger,64,8.5
The Rain,43,7.3
The Innocent Man,47,7.3
Berlin Syndrome,116,6.2
Anon,100,6.1
Rascal Does Not Dream of Bunny Girl Senpai,25,8.1
Replicas,107,5.5
Private Life,123,7.2
Beyond Skyline,105,5.3
A Futile and Stupid Gesture,101,6.7
Mirai,98,7
The Strangers: Prey at Night,85,5.2
Dirty Money,63,8.1
Tidelands,42,6.8
Hilda,25,8.5
Friends from College,30,6.9
King of Thieves,108,5.5
Hold the Dark,125,5.6
My Little Pony: Equestria Girls,24,6.4
Insatiable,46,6.5
Black Mirror: Bandersnatch,90,7.1
Better Than Us,52,7.3
Cable Girls,50,7.6
Sick Note,24,6.8
RBG,98,7.6
BÄhubali 2: The Conclusion,168,8.2
The Perfection,90,6.1
The Discovery,102,6.2
MEGALOBOX,24,7.8
The Kindergarten Teacher,96,6.7
Wheelman,82,6.4
Mirage,129,7.4
Set It Up,105,6.5
An Evening with Beverly Luff Linn,108,5.8
Transformers: Cyberverse,11,6.5
The Delivery Boy,66,6.2
Wanderlust,57,7
Jack Whitehall: Travels with My Father,46,7.6
Little Italy,102,5.7
Teasing Master Takagi-san,24,7.7
The Boss Baby: Back in Business,23,6.4
The Outsider,120,6.2
My Next Guest Needs No Introduction With David Letterman,55,7.9
Skins,78,6.1
Hannah Gadsby: Nanette,69,8.1
Banana Split,88,6.2
Scissor Seven,15,8.5
Damnation,43,7.6
Creep 2,80,6.4
Dumplin',110,6.5
Shirkers,96,7.4
The After Party,89,5.7
Red Joan,101,6.4
Mute,126,5.4
The Magic School Bus Rides Again,25,6.2
Hell Fest,89,5.5
Small Town Crime,91,6.6
Adrift,96,6.6
Cathedral of the Sea,57,7.4
Haunted,25,4.6
Happy as Lazzaro,125,7.5
A Bad Moms Christmas,104,5.6
A-X-L,98,5.3
The Other Side of the Wind,122,6.7
Dave Chappelle,60,8.7
Ravenous,104,5.8
Salt Fat Acid Heat,40,7.7
Great News,21,7
Dark Tourist,41,7.5
22-Jul,143,6.8
Abstract: The Art of Design,45,8.4
Victoria & Abdul,112,6.8
Bakugan: Battle Planet,20,5.1
May the Devil Take You,110,5.9
Kakegurui,24,7.2
Numberblocks,5,8.6
Dogs,50,8
The Forest,52,7.2
Buster's Mal Heart,96,6.2
Zoids Wild,21,6
Death Note,101,4.5
Mr. Sunshine,76,8.7
Bright,117,6.3
The Incredible Jessica James,83,6.5
The Kissing Booth,105,5.9
Handsome Devil,95,7
Hotel Transylvania: The Series,16,5.5
Sand Castle,113,6.3
My Mister,79,9.2
Magic for Humans,24,7.1
Bill Nye Saves the World,30,3.5
1983,57,6.8
Errementari: The Blacksmith and the Devil,98,6.4
Holy Camp!,109,6.2
"Game Over, Man!",100,5.4
Forgotten,109,7.4
Piercing,82,5.5
Unit 42,48,7
Innocent,51,8.4
Black Earth Rising,59,7.4
On Body and Soul,116,7.5
Mowgli: Legend of the Jungle,105,6.5
No Escape Room,85,5
I Am a Killer,46,7.4
Goon: Last of the Enforcers,101,5.8
Nailed It!,33,7.4
Aggretsuko,16,8
Immortals,28,5.4
Ricky Gervais: Humanity,79,7.9
Trolls Holiday,26,6.2
To the Bone,107,6.8
On My Block,29,7.9
Sunderland 'Til I Die,41,8.1
Gypsy,59,6.8
The Bar,102,6.3
Siberia,105,4.3
Alexa & Katie,25,7.4
Woodshock,100,4.2
War Machine,122,6
Illang: The Wolf Brigade,140,5.9
Security,87,5.7
Newness,112,6.3
Bitter Daisies,71,7.2
The Breaker Upperers,82,5.9
Joan Didion: The Center Will Not Hold,92,7.4
Clive Davis: The Soundtrack of Our Lives,123,7.5
Life Sentence,42,6.4
Cry Babies Magic Tears,12,4.8
She's Gotta Have It,32,6.8
The Toys That Made Us,45,8
The Standups,30,6.6
Baby,45,6.8
Unsolved: The Murders of Tupac and The Notorious B.I.G.,45,7.8
Disjointed,27,6.8
We the Animals,94,6.9
Spirit: Riding Free,23,6.6
Welcome Home,97,5.2
Midnight Sun,91,6.6
Unicorn Store,92,5.5
Tau,97,5.8
Brain on Fire,95,6.6
White Gold,29,7.4
Voice,63,7.5
The Good Cop,49,6.9
If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,94,7.9
Bathtubs Over Broadway,87,7.6
Record of Grancrest War,24,7.1
Hitler's Circle of Evil,52,8
What the Health,97,7.4
Rotten,56,7.2
Duck Butter,94,5.3
Because This Is My First Life,56,8.2
The Long Dumb Road,90,6.1
Abby Hatcher,20,6.1
Unauthorized Living,76,7.4
LEGO Friends: Girls on a Mission,11,7.7
Tabula Rasa,52,8
Murder Mountain,49,6.8
Nicky Jam: El Ganador,44,7.7
SKY Castle,68,8.6
Sisters,36,7.5
Suburra: Blood on Rome,48,7.9
Bill Nye: Science Guy,95,6.5
Mr. Roosevelt,90,6.2
John Mulaney: Kid Gorgeous at Radio City,65,7.9
Win It All,88,6.2
Norm Macdonald Has a Show,35,8.6
Andhadhun,139,8.2
Just Between Lovers,73,8.2
The Epic Tales of Captain Underpants,24,6.7
Ugly Delicious,51,7.8
The House of Flowers,31,7.6
In Darkness,110,5.7
Shimmer Lake,83,6.3
Somewhere Between,42,6.2
Hot Date,19,7.1
The Debt Collector,96,5.8
Orbiter 9,95,5.9
Day of the Dead: Bloodline,90,3.4
Lovesong,85,6.3
Lawless Lawyer,64,7.7
Reversing Roe,99,7.5
First They Killed My Father,136,7.2
The Titan,97,4.8
Welcome to the Family,48,6.6
Llama Llama,15,6.5
Borderliner,49,6.8
Girlfriend's Day,70,5.2
Animal Crackers,105,5.8
A Korean Odyssey,75,8
Dude,90,5.2
My Happy Family,119,7.4
Unrest,97,7.6
iBoy,90,6
Ibiza,94,5.2
The Resurrection of Gavin Stone,91,6.2
Power Rangers Ninja Steel,24,6.1
Strong Island,107,6.4
Bad Genius,130,7.6
Cloudy with a Chance of Meatballs,11,3.4
Man Like Mobeen,22,8
Godzilla: The Planet Eater,90,5
Blame!,106,6.6
Granblue Fantasy: The Animation,23,6.4
Bullet Head,93,5.4
Meteor Garden,45,7.9
Wolf,80,8.1
Fallet,28,6.8
The Photographer of Mauthausen,111,6.7
The Hollow,24,7.1
The Mire,51,7
The Most Hated Woman in America,91,6.1
GHOUL,46,8
Transformers: Rescue Bots Academy,12,6
River's Edge,118,6.2
Hero Mask,24,6.1
The Fix,29,7
Godzilla: Planet of the Monsters,89,6
The Beauty Inside,68,7.6
Fate/Apocrypha,24,6.6
Girl,105,7.1
Acts of Vengeance,87,5.7
The Casketeers,22,7.5
The Guest,66,8.1
Bleach,108,6.4
Rainbow Rangers,22,5.8
Our Souls at Night,101,6.9
Psychokinesis,101,5.9
"Oh, Hello on Broadway",102,7.7
The Mechanism,47,8
Mob Psycho 100,24,5.2
Birth of the Dragon,120,5.6
Little Evil,94,5.7
Gaga: Five Foot Two,100,7
Memories of the Alhambra,68,7.8
Barbie: Dreamhouse Adventures,22,6.7
Fullmetal Alchemist,135,5.2
Ad Vitam,52,6.4
The Angel,114,6.6
Patriot Act with Hasan Minhaj,25,8.2
Benji,87,6.3
Signs,46,6.4
White Fang,87,6.9
B: The Beginning,25,7.1
Sugar Rush,51,7
The Resistance Banker,124,6.9
El Chapo,44,7.8
Sacred Games,50,8.6
The Worst Witch,27,7.2
The Confession Tapes,43,7.5
Thieves of the Wood,47,6.8
The Land of Steady Habits,98,6.2
Girl from Nowhere,44,7.6
Afflicted,42,5.1
Dope,48,7.3
Paradise PD,27,6.8
Thus Spoke Kishibe Rohan,24,7.6
Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,74,7.1
Welcome to Waikiki,64,8.3
The Inmate,53,6.9
The Innocents,46,6.2
Clinical,104,5.1
CharitÃ©,49,7.8
The Battleship Island,132,7.1
Instant Hotel,49,7.3
Myths & Monsters,43,7.8
Erased,28,7.8
The Hook Up Plan,28,7.2
Kiss Me First,47,6.2
Lu Over the Wall,107,6.8
November 13: Attack on Paris,54,8.3
Life,64,7.6
Hampstead,102,6
Reprisal,89,4.2
Like Father,103,6.1
MILF,96,4.8
The Bride of Habaek,67,7.1
The Open House,94,3.2
Catfight,96,5.9
The New Legends of Monkey,25,6.4
Medal of Honor,55,8.2
"My Teacher, My Obsession",105,4.4
Take Me,83,6.1
MFKZ,95,6.7
True and the Rainbow Kingdom,21,7.1
Steel Rain,139,7.1
Something in the Rain,70,8.2
Sad Hill Unearthed,86,7.4
The Velvet Collection,57,7.3
Zero,152,5.2
The Christmas Chronicles,104,7
Nothing to Hide,93,6.8
The Indian Detective,43,6.6
Bonus Family,44,2.3
Serial Killer with Piers Morgan,47,3.8
Patrick,94,6.2
The Ottoman Lieutenant,111,6.4
My Shy Boss,71,7.3
Gormiti,11,5.3
Casting JonBenet,81,6.1
Selection Day,25,7.4
The Protector,43,6.5
The World Is Yours,94,6.3
Long Shot,40,7.4
Outside In,109,6.7
The Queen of Flow,45,7.7
Cupcake & Dino - General Services,16,7.5
Next Gen,90,6.6
The Saint,92,4.9
Voyeur,95,6.2
Daniel Sloss: Live Shows,60,8.5
Warrior,42,6.7
Get Me Roger Stone,100,7.4
Surviving Escobar - Alias JJ,42,7.7
Bangkok Love Stories 2: Innocence,47,6.7
Children of the Whales,24,7.1
Hey Arnold! The Jungle Movie,81,7.5
Irreplaceable You,96,6.4
Dogs of Berlin,60,7.5
Free Rein,28,7
Amar,105,5.1
Tig Notaro: Happy To Be Here,58,6.6
Carrie Pilby,98,6.7
Luis Miguel: The Series,56,8
Cyborg 009: Call of Justice,24,5.7
Cocaine Coast,67,7.9
Fun Mom Dinner,81,5.3
Bumping Mics with Jeff Ross & Dave Attell,34,7.7
I Am Jonas,82,7
Springsteen On Broadway,153,8.5
Ultraviolet,46,7
Hot Girls Wanted: Turned On,47,6.6
7 Days Out,50,6.8
Greenhouse Academy,23,6.6
Hi Score Girl,27,8
Te Ata,105,7.4
Cuba and the Cameraman,113,8.3
Indian Horse,105,7.3
I Am Not an Easy Man,98,6.3
The Forgiven,115,5.9
Samurai Gourmet,22,8.1
Final Fantasy XIV: Dad of Light,30,7.2
Car Masters: Rust to Riches,39,8.4
You Get Me,89,4.7
The Climb,103,6.9
Sparta,53,6.6
Sarah Silverman: A Speck of Dust,71,6.9
Re: Mind,23,4.9
Lego Jurassic World: The Secret Exhibit,22,6.2
Hasan Minhaj: Homecoming King,72,8.2
Ingobernable,40,7.2
If I Hadn't Met You,52,7.7
Creeped Out,25,6.5
Modest Heroes,53,6.6
Girlboss,27,7
Spy Kids: Mission Critical,25,5.2
Mercury 13,79,6.9
The Royal House of Windsor,49,7.3
The Fortress,140,6.8
When Heroes Fly,48,7.1
Godzilla: City on the Edge of Battle,105,5.8
Flint Town,45,7.9
Quincy,124,7.6
Struggle: The Life and Lost Art of Szukalski,104,7.9
The Outcasts,95,5.4
The Invisible Guardian,129,6.4
Bending the Arc,102,8
A.I.C.O. -Incarnation-,24,6.3
Eternal Love,45,8.4
"Take the Ball, Pass the Ball",107,8
Polly Pocket,13,5.9
Adam Sandler: 100% Fresh,73,7.5
Pop Team Epic,23,6.9
An Imperfect Murder,71,3.1
Mike Birbiglia: Thank God for Jokes,71,7.4
Sky Ladder: The Art of Cai Guo-Qiang,80,7.3
Gnome Alone,85,5.6
Sirius the Jaeger,23,6.7
Misty,71,8.1
Standup and Away! with Brian Regan,25,5.7
A Love So Beautiful,41,8
The A List,27,5.5
Neal Brennan: 3 Mics,65,7.8
Sandy Wexler,130,5.2
The Week Of,116,5.2
Naked,96,5.4
The Big Family Cooking Showdown,59,7
The Bleeding Edge,100,7.6
QB1: Beyond the Lights,32,7.7
Fugitiva,90,5.6
Taylor Swift: Reputation Stadium Tour,125,8.3
Toc Toc,90,6.8
John Leguizamo's Latin History for Morons,89,7.4
And Breathe Normally,95,6.9
The Awakening of Motti Wolkenbruch,94,6.6
Amazing Interiors,26,6.6
Charming,90,5.6
Secret Agent Selection: WW2,59,7.8
Giant,114,6.7
The Piano Forest,26,7.1
Bobby Kennedy for President,61,8.1
Chip and Potato,15,6.4
Solo,100,5
The Killer,99,6
Flavors of Youth,74,6.6
The Polka King,95,5.9
Falsa identidad,43,7
The Legacy of a Whitetail Deer Hunter,83,5.5
Come Sunday,106,6
Diablero,38,6.8
The Death and Life of Marsha P. Johnson,105,7.2
Super Drags,25,5.4
Monster High: Electrified,72,5.5
Mersal,169,8.1
Chosen,70,5.2
Fred Armisen: Standup for Drummers,65,5.8
Perdida,103,5.6
Sarkar,164,7
Bad Guys: Vile City,64,6
The Yard,108,7.2
CamarÃ³n: The Film,104,7.5
S.W.A.T.: Under Siege,89,4.5
High Society,119,5.5
Generation Iron 3,75,6.2
Kakegurui,30,6.8
Last Hope,24,5.8
The Platform,45,6.2
Whose Streets?,90,5.5
One of Us,95,7
The Rachel Divide,104,6.3
My Masterpiece,100,7.1
Brian Regan: Nunchucks and Flamethrowers,61,6.3
Busted!,75,7.6
Alex Strangelove,99,6.3
Lowriders,99,5.6
3Below: Tales of Arcadia,22,7.7
Chris Rock: Tamborine,64,6.6
Familiar Wife,61,7.6
Ultimate Beastmaster,59,7.3
Your Son,103,6.1
Justice,92,4
The World's Most Extraordinary Homes,54,7.6
NY Prison Break: The Seduction of Joyce Mitchell,84,5.6
Tom Segura: Disgraceful,74,7.5
It's for Your Own Good,93,5.5
Sierra Burgess Is a Loser,105,5.8
Fate/Extra Last Encore,25,5.4
Battle,95,5.9
The Seven Deadly Sins: Prisoners of the Sky,99,7.1
Christmas Inheritance,105,5.7
Jo Koy: Live from Seattle,63,7.1
Live,46,8.3
My Secret Romance,52,7.2
Okko's Inn,94,7
The Comedy Lineup,18,5.9
Christmas in the Heartland,90,5.9
How to Be Really Bad,100,6.2
FIGHTWORLD,42,7.6
A Christmas Prince,92,5.7
Prison Playbook,91,8.5
First Team: Juventus,36,7.3
The Stolen,98,5.3
Father of the Year,94,5.2
The Final Table,43,7.6
Killing Hasselhoff,79,4.4
Pottersville,85,5.4
Thi Mai,100,6
Switched,39,7.1
Paradise Lost,110,6.9
Derren Brown: Sacrifice,49,7.1
YucatÃ¡n,129,5.5
A Twelve-Year Night,122,7.5
Happy Anniversary,78,5.7
Maria Bamford: Old Baby,64,6.1
Trump: An American Dream,55,7.2
Undercover Law,57,7.2
Rock my Heart,105,6.5
Apaches,67,7
Marlon,21,7
My Sassy Girl,41,6.9
Wild District,45,8.2
Us and Them,120,7.4
Million Yen Women,30,7.6
My ID is Gangnam Beauty,63,7.4
Champions,21,6.1
Manhunt,106,5.2
100 Days My Prince,75,7.8
The B-Side: Elsa Dorfman's Portrait Photography,76,6.7
A Very Country Christmas,83,6
Greg Davies: You Magnificent Beast,66,7.1
Girls Incarcerated,45,7.3
When Angels Sleep,94,5.5
Brainchild,25,8.1
Bert Kreischer: Secret Time,57,7.3
The Who Was? Show,25,6.8
Show Dogs,90,3.9
Escape from Mr. Lemoncello's Library,69,5.4
Bhavesh Joshi Superhero,155,7.7
Cleo & Cuquin,7,8
Amateur,96,5.9
Back Street Girls: Goku Dolls,24,6.6
Fireworks,90,5.6
Edgar Rice Burroughs' Tarzan and Jane,21,4.8
Pachamama,72,6.8
Empire Games,49,5.8
Lust Stories,120,6.4
All I Wish,94,5.2
Age of Tanks,54,7.3
The Clapper,89,5.1
Chasing Coral,93,8.1
Robot Trains,12,6
My Dead Ex,25,7.4
Disconnect,107,5.3
Crazy Delicious,51,8.9
Becoming Champions,45,6.7
Inside the Criminal Mind,48,5.4
Live Up To Your Name,69,8
Take Your Pills,87,6.3
Raees,143,6.7
Bad Seeds,100,7.3
Animal World,125,6.5
Fastest Car,45,7.1
Seeking a Man,100,6.3
Toilet: A Love Story,155,7.2
Terrorism Close Calls,51,5.1
6 Balloons,75,5.9
#realityhigh,99,5.2
13 Reasons Why: Beyond the Reasons,42,6.2
Seth Rogen's Hilarity for Charity,70,5
Stree,128,7.6
Wedding Unplanned,94,5.7
Stay Here,32,7.4
Kantaro: The Sweet Tooth Salaryman,30,7.6
SWORDGAI The Animation,22,5.8
Beyond Stranger Things,21,7.4
44 Cats,15,6.1
Close Enemies,111,6.4
The Tree of Blood,130,6.4
They'll Love Me When I'm Dead,98,7.4
Nappily Ever After,100,6.4
Bomb Scared,89,5.7
Handsome: A Netflix Mystery Movie,81,5.2
Dragon Pilot: Hisone and Masotan,24,6.9
Nailed It! Holiday!,36,7.7
Lommbock,102,6.7
Terrace House: Opening New Doors,40,7.8
Maktub,100,7.3
Black Is Beltza,88,5.8
The Legend of Cocaine Island,87,6.3
Mom,147,7.2
ReBoot: The Guardian Code,23,3.8
Half Girlfriend,135,4.6
Neo Yokio,23,5.9
Black,78,8
The Motive,104,6.5
Lady J,110,6.8
Right Here Right Now,89,5.4
ShÃ©hÃ©razade,106,7
Shepherds and Butchers,106,6.8
The Most Unknown,92,6.6
A Fortunate Man,162,7.2
LEGO Marvel Super Heroes: Guardians of the Galaxy - The Thanos Threat,21,5.9
Out of Thin Air,85,6.3
"Ron White: If You Quit Listening, I'll Shut Up",63,6.5
Sir,99,7.7
Secret Superstar,150,7.9
Pope Francis: A Man of His Word,96,6.4
Demetri Martin: The Overthinker,56,7.2
Katt Williams: Great America,60,6.2
Sahara,86,5.5
Budapest,102,5.4
El Camino Christmas,97,5.7
BuyBust,127,5.8
Patton Oswalt: Annihilation,66,7.2
Super Monsters,12,6.3
Ali's Wedding,110,6.9
Amy Schumer: The Leather Special,57,3
Aapla Manus,132,7
Bibi & Tina: Perfect Pandemonium,110,4
Shot in the Dark,35,8
Retablo,95,7.5
The American Meme,95,6.8
Holy Goalie,95,5.3
Burn Out,107,6.2
The Tribe,90,5.8
Family Blood,92,4.2
Time: The Kalief Browder Story,22,8.5
Love and Fortune,69,7.3
Drug Lords,45,6.8
Follow This,18,4.9
Paprika,13,7.5
Victim Number 8,30,7
The Rise of Phoenixes,45,8.4
Break,91,5.8
Derren Brown: The Push,69,7.5
Unrequited Love,39,6.7
First Match,102,6.4
Point Blank,86,5.7
The Warning,93,5.9
The Princess Switch,101,6
Sanju,161,7.7
LEGO Marvel Super Heroes: Black Panther - Trouble in Wakanda,22,5.6
My Perfect Romance,91,4.6
The Drug King,139,6.2
Nigerian Prince,104,5.8
Sun Dogs,93,6.2
A Witches' Ball,90,5.2
Ittefaq,107,7.2
The Chase,110,6.6
Eerie,101,4.6
Al Hayba,45,7.5
Hymn of Death,45,7.6
Going for Gold,89,4.8
Judwaa 2,150,3.6
The Milk System,90,7
The Degenerates,28,6.2
Motown Magic,17,7.9
Ronnie Coleman: The King,93,7
Nobody Speak: Trials of the Free Press,95,6.5
Titipo Titipo,18,6.6
Blood Pact,60,6.7
Bareilly Ki Barfi,123,7.5
Lost Song,24,7
Rapture,60,5.4
Duck Duck Goose,82,5.7
Revenger,102,5.7
Larva Island,8,6.6
Little Boxes,84,5.9
Zac & Mia,20,7.8
Move,25,7.5
Jerry Before Seinfeld,62,7
"Norm Macdonald: Hitler's Dog, Gossip & Trickery",60,7.4
AMO,24,6.6
Mustang Island,86,6.2
The Laws of Thermodynamics,100,6
Edge of Fear,91,4.5
Clean with Passion for Now,69,7
Nothing to Lose,130,2.3
Daughters of Destiny,0,8.6
Love Daily,18,6.2
Uncertain Glory,115,6.2
Expedition Happiness,95,5.9
Taramani,150,7.5
Step Sisters,104,5.4
Dovlatov,126,6.4
Hot Sweet Sour,102,6.1
They've Gotta Have Us,59,7.7
SPF-18,75,3.2
Samouni Road,129,6.7
My Birthday Song,95,5.6
ReMastered: Tricky Dick & The Man in Black,58,7.1
Joe Rogan: Strange Times,63,7.3
Alaska Is a Drag,83,6.5
Rangoon,167,5.7
A Christmas Prince: The Royal Wedding,101,5.3
72 Dangerous Animals: Asia,47,6.6
Prince of Peoria,26,5.7
Something Huge,86,4.4
Trevor Noah: Son of Patricia,63,7.3
Raising the Bar,93,5.5
Pup Star: Better 2Gether,90,4.4
Jab Harry Met Sejal,144,5
Kuroko's Basketball the Movie: Last Game,90,7.7
Black Crows,39,5.4
Tottaa Pataaka Item Maal,107,7.6
Pihu,91,6.7
Isoken,100,6.6
The Little Vampire 3D,83,5.4
Armed to the Teeth,108,7.9
Spyder,145,6.3
Saving Capitalism,73,6.8
Yummy Mummies,41,4
Carbone,104,6.5
Ali Wong: Hard Knock Wife,64,7.3
The Last Shaman,83,6.6
Feminists: What Were They Thinking?,86,6.9
Dany Boon: Des Hauts-De-France,90,6.2
QuiÃ©n te cantarÃ¡,125,6.9
Ponysitters Club,23,6
Ashes of Love,43,8.5
Barbra: The Music ... The Mem'ries ... The Magic!,108,7.5
72 Dangerous Animals: Latin America,43,6.5
Russell Brand: Re:Birth,63,6.5
Katherine Ryan: In Trouble,63,7
Vai Anitta,40,5.6
Dancing Queen,41,6.9
The 3rd Eye,107,5.1
Small Crimes,95,5.8
Ee Nagaraniki Emaindi,120,7.9
Gun City,127,6.3
Accidentally In Love,29,7.6
Craig Ferguson: Tickle Fight,66,6.6
El club de los buenos infieles,90,5.5
The Joel McHale Show with Joel McHale,29,7.1
The Day I Met El Chapo: The Kate del Castillo Story,55,6.8
Deidra & Laney Rob a Train,92,6
Jagga Jasoos,180,6.4
Candy Jar,92,5.8
Christmas Wedding Planner,86,4.3
Parmanu: The Story of Pokhran,129,7.6
F.R.E.D.I.,89,4.9
"Roxanne, Roxanne",98,6.2
Rip Tide,85,5.5
Jeff Dunham: Relative Disaster,70,6.4
The Insomnia Club,84,6.2
Rodney Carrington: Here Comes the Truth,66,4.5
Mariposa de barrio,46,7.6
ReMastered: Who Shot the Sheriff,57,6.9
What We Started,70,7.1
Marc Maron: Too Real,70,7.2
Christina P: Mother Inferior,59,6.4
Best.Worst.Weekend.Ever.,25,6.4
Treehouse Detectives,24,7.6
Baazaar,140,6.5
Getaway Plan,105,5.6
Bill Burr: Walk Your Way Out,77,7.2
Samantha!,28,6.6
Trevor Noah: Afraid of the Dark,68,7.2
The Plagues of Breslau,93,5.9
Qarib Qarib Singlle,125,7.1
Joy,99,6.6
On Children,100,7.2
Zoo,100,5.7
Forgive Us Our Debts,104,6.2
Derren Brown: Miracle,73,6.5
Legend Quest,26,7.3
Angamaly Diaries,132,8
PerÃº: Tesoro Escondido,76,6.1
The Curious Creations of Christine McConnell,27,7.7
Dry Martina,95,5.8
Sara's Notebook,115,5.9
Paul Hollywood's Big Continental Road Trip,58,7.4
HiGH&LOW The Movie 2: End of Sky,124,7.1
Sand Storm,87,6.8
CIA: Comrade In America,134,6.4
The Art of Loving: Story of Michalina Wislocka,121,7.1
ReMastered: Who Killed Jam Master Jay?,58,6.5
Love Beats Rhymes,105,5.4
Burning Sands,105,6
Judd Apatow: The Return,69,6.2
"Heidi, bienvenida a casa",46,6.2
Up Among the Stars,86,6.2
Sabrina,98,4.2
Jailbreak,100,5.4
Secrets in the Hot Spring,109,6
III Smoking Barrels,127,6.6
Iliza Shlesinger: Elder Millennial,72,7.2
Manto,112,7.3
The Skin of the Wolf,110,5.8
Being Napoleon,88,5.5
El testigo,76,8.1
All Good,93,6.5
Paradox,73,3.9
Monster Island,80,4.7
Invisible,87,6
Counterpunch,91,6.7
Weed the People,98,7.3
Dear Ex,99,7.3
Rory Scovel Tries Stand-Up for the First Time,66,6.7
Cycle,96,8.2
How to Stage a Coup,47,6.1
Qismat,140,8.1
Milada,130,6.3
Romina,74,2.3
The Most Assassinated Woman in the World,102,5.3
B. A. Pass 2,136,2.2
Kalushi : The Story of Solomon Mahlangu,106,6.5
Franco Escamilla: Por La AnÃ©cdota,66,6.9
"Michael Bolton's Big, Sexy Valentine's Day Special",54,6.7
A Champion Heart,90,5.9
The Russian Revolution,47,6.5
On My Skin,100,7.3
Westside,47,6
Boca Juniors Confidential,43,6.3
Love per Square Foot,133,7.2
The Judgement,48,7.1
The Mansion,100,4.6
My Only Love Song,36,7
Borges,24,6.2
Stretch Armstrong & the Flex Fighters,23,6.2
Lucid Dream,101,6.1
Made in Mexico,50,3.9
Dinotrux: Supercharged,23,7.5
In the Family,124,7.7
Jefe,89,5.4
Revolutionary Love,68,6.9
Dennis & Gnasher Unleashed!,13,7.3
The Gift,85,8.1
Dear Son,100,6.5
Mission Kathmandu: The Adventures of Nelly & Simon,84,5.1
Baadshaho,136,5
Love.com,92,5.8
Ex-Shaman,81,7.1
Recovery Boys,90,6.7
The Unknown Hitman: The Story of El Cholo AdriÃ¡n,49,6.7
Christmas with a Prince,82,5.2
Bayonet,101,5.7
Frat Star,85,3.6
Death by Magic,33,6.1
A Sort of Family,95,6.3
Sudani from Nigeria,123,8.2
Kuntilanak,105,4.6
The Last Hour,118,6.3
Njan Prakashan,131,7.6
The Crossing,10,7.5
Ainori Love Wagon: Asian Journey,27,6.8
The Holiday Calendar,95,5.7
Cities of Last Things,106,6.2
Little Singham,12,3.5
Million Pound Menu,59,6.5
Seeing Allred,96,7.2
Take My Brother Away,46,6.7
A Taiwanese Tale of Two Cities,68,6.1
Fire Chasers,58,6.6
Jimmy: The True Story of a True Idiot,42,6.8
The Grown-Ups,82,7.6
Christmas with a View,90,5.1
Smoking,24,7.4
Paranormal Investigation,92,3.7
Carlos Ballarta: furia Ã±era,62,7.2
C/o Kancharapalem,152,9
Coin Heist,97,4.8
Here to Heart,45,7.5
Semesta,88,7.3
Rajma Chawal,129,5.7
SofÃ­a NiÃ±o de Rivera: Natural Selection,61,6.9
Unbridled,96,5.1
LEGO Elves: Secrets of Elvendale,24,6.9
The Mars Generation,97,6.5
Deranged,99,3.5
El Diesel,105,4.5
Time Share,96,5.9
The Wishing Tree,99,5.7
Edha,40,4.9
Overnight Republic,105,5.8
Been So Long,100,5.4
Wrong Kind of Black,16,7.7
Gad Elmaleh: American Dream,57,7.2
Maz Jobrani: Immigrant,67,6.7
Love Jacked,100,5.9
Monkey Twins,53,7.9
Kartini: Princess of Java,118,7.6
Resurface,27,7.1
Laerte-se,100,7
Take the 10,80,4.7
Ladies First,39,3.9
Dismissal,90,5
Sunday's Illness,113,6.9
Baby Ballroom,45,7.8
Target,93,3.9
Liberated: The New Sexual Revolution,84,6
Age of Rebellion,83,8.6
Naam Shabana,147,6.2
Born Racer,88,6.1
The Girl Allergic to Wi-Fi,104,6.3
HiGH&LOW The Movie 3: Final Mission,118,7.7
Kevin James: Never Don't Give Up,62,6.1
Sylvia,130,4.7
Suzzanna: Buried Alive,125,5.5
The Doll 2,116,5.2
How to Get Over a Breakup,104,6.1
All About the Washingtons,23,4.8
Cook Off,116,6.1
